StockCode,Latest_Close,MA5,MA20,StockName
002911,10.36,10.120000000000001,10.0505,
600587,12.72,12.209999999999999,12.133,新华医疗
600628,6.06,5.886,5.8285,新世界
003013,16.15,15.774000000000001,15.383,
600461,9.44,9.193999999999999,9.165000000000001,洪城环境
600062,17.25,16.762,16.58,华润双鹤
002582,9.76,9.0,8.916999999999998,
000950,5.59,5.306,5.199,
000505,5.5,5.338,5.2620000000000005,
601139,6.22,6.032,5.896,深圳燃气
002003,9.12,8.726,8.6455,
600479,10.04,9.706,9.5995,千金药业
603883,12.33,11.678,11.5325,老百姓
603233,19.25,18.462,16.7755,大参林
600167,5.87,5.69,5.6375,联美控股
601200,7.05,6.898000000000001,6.8565,上海环境
002250,16.26,14.701999999999998,14.461000000000002,
002728,10.19,9.806000000000001,9.068999999999999,
002677,7.23,6.846000000000001,6.2095,
000731,5.83,5.806,5.4855,
603676,9.3,8.924,8.6645,卫信康
600872,18.74,18.118000000000002,17.944499999999998,中炬高新
600731,5.46,5.38,5.3575,湖南海利
601360,9.0,8.924000000000001,8.8705,三六零
601827,7.82,7.734,7.5375,三峰环境
000968,6.79,6.552,6.3675,
601121,6.87,6.544,6.18,宝地矿业
600535,15.29,14.475999999999999,13.977500000000001,天士力
000998,8.03,7.9159999999999995,7.789,
002546,8.52,8.18,7.501,
600422,8.84,8.588,8.244,昆药集团
601187,7.39,7.228,7.1530000000000005,厦门银行
000848,8.46,8.166,7.821000000000001,
601229,9.13,9.024,8.9465,上海银行
002382,5.96,5.388,5.332,
603477,15.82,15.55,14.810500000000001,巨星农牧
600223,5.55,5.4079999999999995,5.2705,福瑞达
600597,6.78,6.502,6.381,光明乳业
600177,7.82,7.726000000000001,7.6274999999999995,雅戈尔
002905,7.45,7.236,7.118499999999999,
002332,8.71,8.383999999999999,8.2715,
605007,15.69,15.175999999999998,14.057999999999998,五洲特纸
600056,9.64,9.322,9.0915,中国医药
601077,6.69,6.5280000000000005,6.389,渝农商行
000989,9.99,8.936000000000002,8.2705,
603229,8.56,8.203999999999999,8.1285,奥翔药业
600997,5.32,5.136,5.0375,开滦股份
002349,6.91,6.7,6.474499999999999,
002508,15.98,15.254,15.125,
000919,6.5,6.234,6.0875,
600116,6.2,5.854000000000001,5.817500000000001,三峡水利
600820,5.61,5.465999999999999,5.3695,隧道股份
600721,7.57,6.910000000000001,6.8795,百花医药
603329,10.11,9.998000000000001,9.534,上海雅仕
000759,6.87,6.600000000000001,6.3565,
600674,15.62,15.074000000000002,14.499,川投能源
600621,14.06,13.788,13.327000000000002,华鑫股份
002923,11.81,11.044,10.3295,
603466,11.94,11.406,10.8045,风语筑
603719,9.18,8.992,8.9635,良品铺子
